"No.","Time","Source","Destination","Protocol","Length","Info","OPC_Message_Size","OPC_Sec.Requ_ID","MessageType","Message_String","S7_ROSCTR","S7_Data_Length","S7_Function","S7_Message","S7_Error_Code","Mod_Length","Mod_Transa_ID","Mod_Function","Mod_Req_Frame","Mod_Req_Delay","Mod_Data","tcp_Flags","tcp_WindowSize","srcPort","destPort","Delay"
"3583","233.431601907","10.0.0.3","172.18.0.13","OpcUa","195","UA Secure Conversation Message: BrowseResponse","129","1731","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000520084"
"3584","233.431612624","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=87301 Ack=114924 Win=501 Len=0 TSval=1867580069 TSecr=784800465","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000010717"
"3585","233.432055749","172.18.0.13","10.0.0.3","OpcUa","165","UA Secure Conversation Message: ReadRequest","99","1732","ReadRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000443125"
"3586","233.432575350","10.0.0.3","172.18.0.13","OpcUa","154","UA Secure Conversation Message: ReadResponse","88","1732","ReadResponse","zSdHxENuWR","","","","","","","","","","","","0x018","43","4840","60324","0.000519601"
"3587","233.432586306","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=87400 Ack=115012 Win=501 Len=0 TSval=1867580070 TSecr=784800466","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000010956"
"3588","233.473228373","172.18.0.11","10.0.0.1","S7COMM","97","ROSCTR:[Job     ] Function:[Read Var]","","","","","Job","","Read Var","","","","","","","","","0x018","502","49396","102","0.040642067"
"3589","233.473654602","10.0.0.1","172.18.0.11","S7COMM","111","ROSCTR:[Ack_Data] Function:[Read Var]","","","","","Ack_Data","20","Read Var","64476f687a464a4d704f74486f6f7a6a4c6b6163","","","","","","","","0x018","43","102","49396","0.000426229"
"3590","233.473672445","172.18.0.11","10.0.0.1","TCP","66","49396  >  102 [ACK] Seq=2140 Ack=3106 Win=502 Len=0 TSval=1787666430 TSecr=2261331659","","","","","","","","","","","","","","","","0x010","502","49396","102","0.000017843"
"3591","233.660128575","172.18.0.2","10.0.0.1","S7COMM","121","ROSCTR:[Job     ] Function:[Write Var]","","","","","Job","20","Write Var","5067624f6d58424a474a65737775494158625077","","","","","","","","0x018","502","56366","102","0.186456130"
"3592","233.660472701","10.0.0.1","172.18.0.2","S7COMM","88","ROSCTR:[Ack_Data] Function:[Write Var]","","","","","Ack_Data","","Write Var","","","","","","","","","0x018","43","102","56366","0.000344126"
"3593","233.660490108","172.18.0.2","10.0.0.1","TCP","66","56366  >  102 [ACK] Seq=3136 Ack=1255 Win=502 Len=0 TSval=1940934946 TSecr=2261331846","","","","","","","","","","","","","","","","0x010","502","56366","102","0.000017407"
"3594","233.924808239","172.18.0.7","10.0.0.2","Modbus/TCP","78","   Query: Trans: 62211; Unit:   1, Func:   5: Write Single Coil","","","","","","","","","","6","62211","Write Single Coil","","","","0x018","502","55868","502","0.264318131"
"3595","233.925239648","10.0.0.2","172.18.0.7","Modbus/TCP","78","Response: Trans: 62211; Unit:   1, Func:   5: Write Single Coil","","","","","","","","","","6","62211","Write Single Coil","3594","0.000431409","","0x018","43","502","55868","0.000431409"
"3596","233.925256365","172.18.0.7","10.0.0.2","TCP","66","55868  >  502 [ACK] Seq=2809 Ack=2715 Win=502 Len=0 TSval=3726716348 TSecr=4262458262","","","","","","","","","","","","","","","","0x010","502","55868","502","0.000016717"
"3597","234.429398564","172.18.0.7","10.0.0.2","Modbus/TCP","78","   Query: Trans: 52022; Unit:   1, Func:   5: Write Single Coil","","","","","","","","","","6","52022","Write Single Coil","","","","0x018","502","55868","502","0.504142199"
"3598","234.429814202","10.0.0.2","172.18.0.7","Modbus/TCP","78","Response: Trans: 52022; Unit:   1, Func:   5: Write Single Coil","","","","","","","","","","6","52022","Write Single Coil","3597","0.000415638","","0x018","43","502","55868","0.000415638"
"3599","234.429829550","172.18.0.7","10.0.0.2","TCP","66","55868  >  502 [ACK] Seq=2821 Ack=2727 Win=502 Len=0 TSval=3726716852 TSecr=4262458767","","","","","","","","","","","","","","","","0x010","502","55868","502","0.000015348"
"3600","235.433648801","172.18.0.13","10.0.0.3","OpcUa","167","UA Secure Conversation Message: BrowseRequest","101","1733","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","1.003819251"
"3601","235.434666755","10.0.0.3","172.18.0.13","OpcUa","283","UA Secure Conversation Message: BrowseResponse","217","1733","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.001017954"
"3602","235.434682240","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=87501 Ack=115229 Win=501 Len=0 TSval=1867582072 TSecr=784802468","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000015485"
"3603","235.435386002","172.18.0.13","10.0.0.3","OpcUa","193","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsRequest","127","1734","TranslateBrowsePathsToNodeIdsRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000703762"
"3604","235.436161238","10.0.0.3","172.18.0.13","OpcUa","145","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsResponse","79","1734","TranslateBrowsePathsToNodeIdsResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000775236"
"3605","235.436221185","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=87628 Ack=115308 Win=501 Len=0 TSval=1867582074 TSecr=784802469","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000059947"
"3606","235.436755451","172.18.0.13","10.0.0.3","OpcUa","173","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsRequest","107","1735","TranslateBrowsePathsToNodeIdsRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000534266"
"3607","235.437386726","10.0.0.3","172.18.0.13","OpcUa","145","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsResponse","79","1735","TranslateBrowsePathsToNodeIdsResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000631275"
"3608","235.437397310","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=87735 Ack=115387 Win=501 Len=0 TSval=1867582075 TSecr=784802471","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000010584"
"3609","235.437889860","172.18.0.13","10.0.0.3","OpcUa","167","UA Secure Conversation Message: BrowseRequest","101","1736","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000492550"
"3610","235.438616919","10.0.0.3","172.18.0.13","OpcUa","283","UA Secure Conversation Message: BrowseResponse","217","1736","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000727059"
"3611","235.439198295","172.18.0.13","10.0.0.3","OpcUa","172","UA Secure Conversation Message: BrowseRequest","106","1737","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000581376"
"3612","235.439926428","10.0.0.3","172.18.0.13","OpcUa","240","UA Secure Conversation Message: BrowseResponse","174","1737","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000728133"
"3613","235.440339624","172.18.0.13","10.0.0.3","OpcUa","172","UA Secure Conversation Message: BrowseRequest","106","1738","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000413196"
"3614","235.441025770","10.0.0.3","172.18.0.13","OpcUa","195","UA Secure Conversation Message: BrowseResponse","129","1738","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000686146"
"3615","235.441379823","172.18.0.13","10.0.0.3","OpcUa","165","UA Secure Conversation Message: ReadRequest","99","1739","ReadRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000354053"
"3616","235.441942368","10.0.0.3","172.18.0.13","OpcUa","154","UA Secure Conversation Message: ReadResponse","88","1739","ReadResponse","zSdHxENuWR","","","","","","","","","","","","0x018","43","4840","60324","0.000562545"
"3617","235.488017030","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=88147 Ack=115995 Win=501 Len=0 TSval=1867582126 TSecr=784802475","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.046074662"
"3618","235.937099372","172.18.0.7","10.0.0.2","Modbus/TCP","78","   Query: Trans: 26075; Unit:   1, Func:   1: Read Coils","","","","","","","","","","6","26075","Read Coils","","","","0x018","502","55868","502","0.449082342"
"3619","235.937520788","10.0.0.2","172.18.0.7","Modbus/TCP","76","Response: Trans: 26075; Unit:   1, Func:   1: Read Coils","","","","","","","","","","4","26075","Read Coils","3618","0.000421416","","0x018","43","502","55868","0.000421416"
"3620","235.937537427","172.18.0.7","10.0.0.2","TCP","66","55868  >  502 [ACK] Seq=2833 Ack=2737 Win=502 Len=0 TSval=3726718360 TSecr=4262460275","","","","","","","","","","","","","","","","0x010","502","55868","502","0.000016639"
"3621","237.148093075","172.18.0.3","10.0.0.2","Modbus/TCP","78","   Query: Trans: 25266; Unit:   1, Func:   1: Read Coils","","","","","","","","","","6","25266","Read Coils","","","","0x018","502","51766","502","1.210555648"
"3622","237.148818056","10.0.0.2","172.18.0.3","Modbus/TCP","76","Response: Trans: 25266; Unit:   1, Func:   1: Read Coils","","","","","","","","","","4","25266","Read Coils","3621","0.000724981","","0x018","43","502","51766","0.000724981"
"3623","237.148962707","172.18.0.3","10.0.0.2","TCP","66","51766  >  502 [ACK] Seq=781 Ack=651 Win=502 Len=0 TSval=897944811 TSecr=4262461486","","","","","","","","","","","","","","","","0x010","502","51766","502","0.000144651"
"3624","237.444957175","172.18.0.13","10.0.0.3","OpcUa","167","UA Secure Conversation Message: BrowseRequest","101","1740","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.295994468"
"3625","237.446016266","10.0.0.3","172.18.0.13","OpcUa","283","UA Secure Conversation Message: BrowseResponse","217","1740","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.001059091"
"3626","237.446032651","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=88248 Ack=116212 Win=501 Len=0 TSval=1867584084 TSecr=784804479","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000016385"
"3627","237.446797265","172.18.0.13","10.0.0.3","OpcUa","193","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsRequest","127","1741","TranslateBrowsePathsToNodeIdsRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000764614"
"3628","237.447501528","10.0.0.3","172.18.0.13","OpcUa","145","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsResponse","79","1741","TranslateBrowsePathsToNodeIdsResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000704263"
"3629","237.447515163","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=88375 Ack=116291 Win=501 Len=0 TSval=1867584085 TSecr=784804481","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000013635"
"3630","237.448217093","172.18.0.13","10.0.0.3","OpcUa","173","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsRequest","107","1742","TranslateBrowsePathsToNodeIdsRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000701930"
"3631","237.449090961","10.0.0.3","172.18.0.13","OpcUa","145","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsResponse","79","1742","TranslateBrowsePathsToNodeIdsResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000873868"
"3632","237.449101993","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=88482 Ack=116370 Win=501 Len=0 TSval=1867584087 TSecr=784804482","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000011032"
"3633","237.449532847","172.18.0.13","10.0.0.3","OpcUa","167","UA Secure Conversation Message: BrowseRequest","101","1743","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000430854"
"3634","237.450268239","10.0.0.3","172.18.0.13","OpcUa","283","UA Secure Conversation Message: BrowseResponse","217","1743","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000735392"
"3635","237.450280463","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=88583 Ack=116587 Win=501 Len=0 TSval=1867584088 TSecr=784804483","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000012224"
"3636","237.450857797","172.18.0.13","10.0.0.3","OpcUa","172","UA Secure Conversation Message: BrowseRequest","106","1744","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000577334"
"3637","237.451495193","10.0.0.3","172.18.0.13","OpcUa","240","UA Secure Conversation Message: BrowseResponse","174","1744","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000637396"
"3638","237.451506510","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=88689 Ack=116761 Win=501 Len=0 TSval=1867584089 TSecr=784804485","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000011317"
"3639","237.452010744","172.18.0.13","10.0.0.3","OpcUa","172","UA Secure Conversation Message: BrowseRequest","106","1745","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000504234"
"3640","237.452596696","10.0.0.3","172.18.0.13","OpcUa","195","UA Secure Conversation Message: BrowseResponse","129","1745","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000585952"
"3641","237.452607735","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=88795 Ack=116890 Win=501 Len=0 TSval=1867584090 TSecr=784804486","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000011039"
"3642","237.453058909","172.18.0.13","10.0.0.3","OpcUa","165","UA Secure Conversation Message: ReadRequest","99","1746","ReadRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000451174"
"3643","237.453900057","10.0.0.3","172.18.0.13","OpcUa","154","UA Secure Conversation Message: ReadResponse","88","1746","ReadResponse","ZwMPtWWKcz","","","","","","","","","","","","0x018","43","4840","60324","0.000841148"
"3644","237.453911720","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=88894 Ack=116978 Win=501 Len=0 TSval=1867584091 TSecr=784804487","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000011663"
"3645","237.479976487","172.18.0.11","10.0.0.1","S7COMM","97","ROSCTR:[Job     ] Function:[Read Var]","","","","","Job","","Read Var","","","","","","","","","0x018","502","49396","102","0.026064767"
"3646","237.480323753","10.0.0.1","172.18.0.11","S7COMM","111","ROSCTR:[Ack_Data] Function:[Read Var]","","","","","Ack_Data","20","Read Var","5067624f6d58424a474a65737775494158625077","","","","","","","","0x018","43","102","49396","0.000347266"
"3647","237.480342211","172.18.0.11","10.0.0.1","TCP","66","49396  >  102 [ACK] Seq=2171 Ack=3151 Win=502 Len=0 TSval=1787670437 TSecr=2261335665","","","","","","","","","","","","","","","","0x010","502","49396","102","0.000018458"
"3648","237.940380643","172.18.0.7","10.0.0.2","Modbus/TCP","78","   Query: Trans: 58536; Unit:   1, Func:   5: Write Single Coil","","","","","","","","","","6","58536","Write Single Coil","","","","0x018","502","55868","502","0.460038432"
"3649","237.940876231","10.0.0.2","172.18.0.7","Modbus/TCP","78","Response: Trans: 58536; Unit:   1, Func:   5: Write Single Coil","","","","","","","","","","6","58536","Write Single Coil","3648","0.000495588","","0x018","43","502","55868","0.000495588"
"3650","237.940891995","172.18.0.7","10.0.0.2","TCP","66","55868  >  502 [ACK] Seq=2845 Ack=2749 Win=502 Len=0 TSval=3726720363 TSecr=4262462278","","","","","","","","","","","","","","","","0x010","502","55868","502","0.000015764"
"3651","238.441433717","172.18.0.7","10.0.0.2","Modbus/TCP","78","   Query: Trans: 48144; Unit:   1, Func:   5: Write Single Coil","","","","","","","","","","6","48144","Write Single Coil","","","","0x018","502","55868","502","0.500541722"
"3652","238.441866205","10.0.0.2","172.18.0.7","Modbus/TCP","78","Response: Trans: 48144; Unit:   1, Func:   5: Write Single Coil","","","","","","","","","","6","48144","Write Single Coil","3651","0.000432488","","0x018","43","502","55868","0.000432488"
"3653","238.441882804","172.18.0.7","10.0.0.2","TCP","66","55868  >  502 [ACK] Seq=2857 Ack=2761 Win=502 Len=0 TSval=3726720864 TSecr=4262462779","","","","","","","","","","","","","","","","0x010","502","55868","502","0.000016599"
"3654","238.663080611","172.18.0.2","10.0.0.1","S7COMM","121","ROSCTR:[Job     ] Function:[Write Var]","","","","","Job","20","Write Var","4f65697467456d796b7a7476634e6b4e617a744f","","","","","","","","0x018","502","56366","102","0.221197807"
"3655","238.663504321","10.0.0.1","172.18.0.2","S7COMM","88","ROSCTR:[Ack_Data] Function:[Write Var]","","","","","Ack_Data","","Write Var","","","","","","","","","0x018","43","102","56366","0.000423710"
"3656","238.663520547","172.18.0.2","10.0.0.1","TCP","66","56366  >  102 [ACK] Seq=3191 Ack=1277 Win=502 Len=0 TSval=1940939949 TSecr=2261336849","","","","","","","","","","","","","","","","0x010","502","56366","102","0.000016226"
"3657","238.943874080","172.18.0.7","10.0.0.2","Modbus/TCP","78","   Query: Trans: 26381; Unit:   1, Func:   5: Write Single Coil","","","","","","","","","","6","26381","Write Single Coil","","","","0x018","502","55868","502","0.280353533"
